staff_name,distance_patient_clinic,distance_staff_patient,time_margin,workload,language,fitness_score,predicted_label,accept_proba
1,2.417011062,13.65880771,-58.39714899,1,2,2.604584649,1,0.666666667
3,2.887560318,12.50420073,-104.2891773,4,1,2.338451799,1,0.666666667
1,4.889586526,13.6199726,-109.0920973,2,0,2.371264085,1,0.666666667
1,7.687992881,2.653365563,-31.85791579,3,0,2.670393363,1,0.925925926
0,9.687719788,7.17496596,-55.85432713,1,2,2.605192052,1,0.666666667
0,3.690071014,14.25792138,-8.572073575,1,1,2.751946497,1,0.925925926
1,10.59006852,6.222079502,-85.61525265,4,1,2.386494344,1,0.666666667
3,4.680598386,10.13521777,-106.5210153,2,0,2.416771787,1,0.666666667
0,6.215019671,7.00177397,-98.04886826,3,1,2.421002503,1,0.666666667
3,3.606751124,12.10279071,-21.95344527,1,1,2.729726431,1,0.925925926
0,14.25880558,6.512361274,-118.9310075,3,2,2.27585164,1,0.666666667
1,2.334358991,9.599156288,-113.0490487,3,0,2.383834685,1,0.666666667
1,9.30468489,6.037555263,-34.69745149,4,1,2.570919427,1,0.666666667
0,14.57394457,9.28039455,-142.0944803,1,1,2.247808341,1,0.666666667
0,11.14324871,11.01168431,-109.3883218,1,1,2.373822931,1,0.666666667
3,13.82930664,12.26525657,-123.5804002,1,2,2.2871197,1,0.666666667
0,1.728621581,14.93046399,-126.4791502,1,0,2.371811977,1,0.666666667
3,3.916750233,3.99132212,-119.5142645,4,2,2.362538395,1,0.666666667
0,14.31119072,13.75958185,-145.0858924,4,0,2.075672633,1,0.666666667
2,7.870729627,10.78464933,-4.439521469,4,2,2.638647806,1,0.925925926
2,1.367777136,4.853956402,-4.620202734,1,2,2.882381989,1,0.925925926
1,11.72954127,9.021084887,-82.85705057,1,1,2.47630357,1,0.666666667
0,5.11152855,9.278227385,-59.03859724,4,0,2.499307117,1,0.666666667
3,10.1004357,9.357658277,-37.67527705,1,0,2.639834803,1,0.925925926
3,14.64107584,5.875506087,-25.95662922,3,0,2.588312083,1,0.666666667
2,4.160688201,5.806642325,-125.8276659,3,2,2.360901142,1,0.666666667
1,13.16996408,12.3334488,-128.0405954,3,0,2.198163887,1,0.666666667
0,2.086129819,14.95697364,-84.31263831,3,0,2.428526838,1,0.666666667
3,9.601907501,11.96481513,-140.617718,2,2,2.235607047,1,0.666666667
1,13.83067171,5.63941045,-54.28258349,4,0,2.464357233,1,0.666666667
1,8.960920924,4.74203412,-88.50470001,3,0,2.447954783,1,0.666666667
2,13.33439842,1.277895914,-43.25797095,4,2,2.54968382,1,0.666666667
2,2.855926068,4.956290164,-99.7237678,1,2,2.549465278,1,0.666666667
1,10.69381725,11.49894807,-18.79300642,2,1,2.635428992,1,0.925925926
3,5.62978996,4.434037988,-65.03231423,2,1,2.60258734,1,0.666666667
0,5.790866561,11.11930894,-77.73072305,4,1,2.411795835,1,0.666666667
3,8.556291608,8.55181887,-25.58989076,2,1,2.663619259,1,0.925925926
3,10.58538652,6.034240688,-42.90753243,2,1,2.61077862,1,0.925925926
1,12.90714603,13.09750232,-140.6224281,1,2,2.231212089,1,0.666666667
1,13.19374215,9.305839267,-82.16893253,2,0,2.421107744,1,0.666666667
3,5.872864114,1.522876434,-85.69718465,2,2,2.560385312,1,0.666666667
2,12.5454185,2.299608315,-100.5929042,3,1,2.396240051,1,0.666666667
1,7.641975173,11.84702798,-111.3473084,3,1,2.313952274,1,0.666666667
2,13.76703738,13.88144785,-9.670215113,2,2,2.611281097,1,0.925925926
1,2.346949824,3.491219855,-49.25715803,4,2,2.617427776,1,0.925925926
1,5.096046905,2.625336626,-142.7334294,2,0,2.367008067,1,0.666666667
2,10.63219768,10.65795883,-113.9565522,2,0,2.327243261,1,0.666666667
3,1.015242825,7.327934379,-130.3234666,3,2,2.362156673,1,0.666666667
2,8.139507956,2.1233295,-120.3150022,3,2,2.376321618,1,0.666666667
0,1.220150559,2.273206842,-146.3809174,2,0,2.397130035,1,0.666666667
2,9.551350196,1.158702211,-22.05442612,3,2,2.699384722,1,0.925925926
0,14.3921494,14.12314924,-130.3967607,1,2,2.240191145,1,0.666666667
1,14.17817761,3.464031959,-53.81936086,3,2,2.524180035,1,0.666666667
0,11.85078216,11.21511194,-77.72515401,2,0,2.430257212,1,0.666666667
2,8.120475122,8.6869106,-136.1630721,2,2,2.298049236,1,0.666666667
2,13.99529063,2.354370255,-42.89051602,3,0,2.573535004,1,0.666666667
3,10.29341279,13.29351808,-45.29413469,1,0,2.573150242,1,0.666666667
3,14.59851253,5.087070221,-79.07465531,4,0,2.379561988,1,0.666666667
1,12.50527497,1.009602515,-38.14377543,4,0,2.577705307,1,0.666666667
1,9.575542114,3.946453088,-116.5188596,3,1,2.356383849,1,0.666666667
2,10.72467612,8.687323946,-142.6719381,3,2,2.210306872,1,0.666666667
3,9.606797117,11.70552029,-133.2116565,1,1,2.302837971,1,0.666666667
1,14.43123375,5.778828888,-116.5534072,3,2,2.289388016,1,0.666666667
3,12.29628198,3.519624022,-84.4334688,4,1,2.400396044,1,0.666666667
3,10.45680704,6.896287454,-140.2813922,1,0,2.318864414,1,0.666666667
0,5.566370028,13.66945092,-145.7786095,3,2,2.201713092,1,0.666666667
1,9.104184323,1.010806548,-43.62839242,3,2,2.633422117,1,0.925925926
2,7.689544829,10.50409652,-37.91112236,4,2,2.531693179,1,0.666666667
0,4.726329273,12.20268055,-144.5155177,4,2,2.188991509,1,0.666666667
3,2.402076766,4.698029245,-75.41080646,2,0,2.597629585,1,0.666666667
1,10.63884016,3.870423342,-77.49775423,1,1,2.556581518,1,0.666666667
0,4.220981372,2.518244728,-77.6751986,2,1,2.59369041,1,0.666666667
3,2.851324745,11.73998404,-54.58345139,3,1,2.552142074,1,0.666666667
3,11.05356455,14.52070303,-104.5714731,2,2,2.315685747,1,0.666666667
3,6.691235983,10.24962332,-81.51009249,2,0,2.478891099,1,0.666666667
0,10.93960996,2.108283211,-91.95161256,3,1,2.443015693,1,0.666666667
1,10.37346473,4.084163388,-48.04179414,4,1,2.535284405,1,0.666666667
2,11.64089204,6.591184853,-32.5721679,4,0,2.549105338,1,0.666666667
2,12.37945497,4.054946163,-145.4863641,2,2,2.270701442,1,0.666666667
1,5.407746869,3.261992912,-53.52547665,2,1,2.654884347,1,0.925925926
0,12.97149523,7.068409434,-44.40261579,1,1,2.611592234,1,0.925925926
2,3.474058531,4.887146684,-65.48943083,2,1,2.618089845,1,0.925925926
0,5.739953293,1.406917187,-34.34515822,1,1,2.774047434,1,0.925925926
2,14.36286254,11.02426193,-126.0164339,4,1,2.166073976,1,0.666666667
0,14.90919602,13.40421296,-114.0294555,3,0,2.216767725,1,0.666666667
1,2.567354586,6.717506063,-61.04584399,1,1,2.663665247,1,0.925925926
2,8.10925545,8.304336685,-49.70674376,4,1,2.510174933,1,0.666666667
0,4.196565634,11.20170578,-8.409622162,2,2,2.737985212,1,0.925925926
1,10.15008842,4.255447789,-17.05758467,2,1,2.719086022,1,0.925925926
2,2.458530913,8.677808693,-34.75276065,2,1,2.692794068,1,0.925925926
0,1.47284603,3.758886057,-37.21810316,1,2,2.783622335,1,0.925925926
1,7.970678928,11.99657469,-133.0620805,1,0,2.316787196,1,0.666666667
2,2.387378244,10.58419603,-16.68871254,1,2,2.774655215,1,0.925925926
2,13.59979297,13.18374618,-61.97602195,4,2,2.365577869,1,0.666666667
0,7.330073613,4.801523284,-69.96997228,2,1,2.56545079,1,0.666666667
3,7.25377305,9.604593638,-102.7425864,1,2,2.448941045,1,0.666666667
3,14.85417564,4.310271694,-124.4848512,4,2,2.233406023,1,0.666666667
1,5.555875532,12.93234833,-149.2576811,2,0,2.237592158,1,0.666666667
3,14.49132558,4.94930284,-19.52115934,3,1,2.620523185,1,0.925925926
2,1.743289635,2.944688386,-129.3998097,4,0,2.361787521,1,0.666666667
2,2.133310754,9.726905553,-144.9500587,4,2,2.238230975,1,0.666666667
3,13.8929901,3.133121528,-105.0818731,2,0,2.399465973,1,0.666666667
1,6.305598293,14.85196033,-91.85076782,4,0,2.322255188,1,0.666666667
2,9.996209082,13.4767083,-30.72924773,3,2,2.54284,1,0.666666667
2,3.669959331,10.72960764,-40.62052255,3,1,2.600602588,1,0.666666667
0,7.787853293,6.807783059,-19.18340691,2,1,2.710098947,1,0.925925926
2,14.41812321,8.674249961,-128.5225003,3,0,2.220667934,1,0.666666667
3,3.874814815,9.671559574,-99.84683367,2,0,2.451713477,1,0.666666667
3,11.1897804,12.83646752,-69.3683551,1,1,2.48850967,1,0.666666667
3,10.78225631,6.452327161,-38.21064963,1,1,2.660285333,1,0.925925926
0,12.35484572,2.630293369,-13.17714002,2,2,2.726224809,1,0.925925926
0,10.95421687,1.717657071,-127.9874017,3,1,2.326656588,1,0.666666667
0,6.540819199,11.12212477,-73.8760702,3,2,2.457116993,1,0.666666667
1,1.219006432,3.371435621,-80.11873898,3,0,2.567033116,1,0.666666667
0,7.510184086,7.743050218,-25.9539727,1,1,2.720954415,1,0.925925926
2,7.081153867,13.30865574,-149.481065,1,0,2.257831687,1,0.666666667
3,8.170517175,6.902306731,-145.2806643,3,1,2.24500288,1,0.666666667
3,12.70152939,6.652759703,-50.36115072,1,0,2.598586607,1,0.666666667
0,5.832117428,11.81759651,-97.4331019,3,0,2.378725854,1,0.666666667
3,14.21398794,6.997335551,-21.38432639,4,0,2.556605677,1,0.666666667
1,3.03565607,11.1955787,-66.42664583,2,1,2.556265499,1,0.666666667
1,6.305792183,12.8828294,-141.7138878,2,1,2.255734158,1,0.666666667
3,3.750407971,5.511424863,-78.4081378,2,1,2.566021212,1,0.666666667
3,13.88212376,4.737747634,-115.9065066,1,1,2.387446264,1,0.666666667
1,3.194972234,11.65545268,-21.14133519,3,0,2.661024634,1,0.925925926
0,5.641595254,4.729892173,-60.90416107,3,1,2.573271256,1,0.666666667
0,14.01846252,8.352817695,-106.7245425,2,1,2.340538723,1,0.666666667
1,12.10340812,2.456676384,-140.6793237,2,2,2.305468076,1,0.666666667
3,4.302456689,13.15621912,-101.2243647,2,2,2.407998693,1,0.666666667
2,4.343515194,2.724010596,-44.96202713,2,0,2.699451318,1,0.925925926
1,10.16905854,12.87742658,-113.4514479,4,2,2.231363656,1,0.666666667
1,12.28687341,1.076303782,-55.1946966,2,2,2.602385906,1,0.666666667
2,6.527711143,13.72801729,-128.2645165,1,0,2.329894327,1,0.666666667
2,9.421414296,4.508054559,-117.5957272,2,2,2.388719554,1,0.666666667
2,7.686989623,3.449844849,-19.31103922,4,0,2.664261525,1,0.925925926
2,3.965946683,10.15988839,-125.8860174,2,2,2.359121591,1,0.666666667
3,11.28237032,7.692562854,-45.70976308,1,0,2.617884791,1,0.925925926
2,5.695296808,12.59697225,-68.03208515,3,2,2.470303692,1,0.666666667
0,9.537745994,11.88849488,-73.79748905,2,2,2.459745961,1,0.666666667
0,3.504402521,11.10825278,-141.3425122,3,1,2.26273174,1,0.666666667
2,9.080753866,4.355690486,-137.395289,3,0,2.28765126,1,0.666666667
3,7.13888435,10.53658954,-62.97211976,1,1,2.573338195,1,0.666666667
0,10.43742614,1.687861584,-18.98156315,4,1,2.655475246,1,0.925925926
2,1.22759634,6.201756893,-103.4937654,1,1,2.54072725,1,0.666666667
2,11.87591459,12.50468102,-71.31157952,4,2,2.358488779,1,0.666666667
2,1.822419168,3.82813519,-133.4697528,4,0,2.33859528,1,0.666666667
2,3.332165016,9.100456827,-23.5894026,3,2,2.67704244,1,0.925925926
1,8.117410076,13.63176451,-115.8082681,2,0,2.316480694,1,0.666666667
3,2.00436269,5.738706582,-131.135814,2,1,2.405449927,1,0.666666667
1,6.401789525,13.43203262,-13.01108316,1,1,2.718291501,1,0.925925926
3,3.82132371,12.34865177,-8.449066214,3,2,2.690136691,1,0.925925926
2,9.015935832,8.617749177,-56.29279462,4,2,2.476020501,1,0.666666667
1,4.45469918,2.396583412,-99.188649,2,2,2.520858344,1,0.666666667
1,3.784352214,10.98873758,-132.848485,3,1,2.289440819,1,0.666666667
3,1.975825993,5.429243115,-37.42095265,4,2,2.6412128,1,0.925925926
3,12.62421257,11.2664368,-97.4031217,2,1,2.356416434,1,0.666666667
2,6.324855757,2.3630413,-106.0740462,2,2,2.479540876,1,0.666666667
1,4.002402077,14.41071876,-11.87112141,1,1,2.736298387,1,0.925925926
1,7.949597013,13.50333045,-101.4427818,4,0,2.28732812,1,0.666666667
3,14.11328125,8.328045462,-113.6678529,2,2,2.31669389,1,0.666666667
1,5.045464944,1.941660247,-58.35910376,1,1,2.695598402,1,0.925925926
1,9.111216438,8.654063737,-35.57976047,3,1,2.583747997,1,0.666666667
3,7.453995719,8.646916057,-145.0514882,1,1,2.315485922,1,0.666666667
3,14.19175827,3.896335044,-130.5106508,3,2,2.264083564,1,0.666666667
3,7.439481165,4.391572912,-70.83844379,2,1,2.565561313,1,0.666666667
1,13.93509521,9.048233368,-42.09402544,1,1,2.589853296,1,0.666666667
3,3.923126644,12.4170097,-27.34485894,3,2,2.625449107,1,0.925925926
3,14.95936678,10.21755044,-143.3293578,4,0,2.110466302,1,0.666666667
1,13.05714798,4.573311814,-82.45667726,3,0,2.428839811,1,0.666666667
3,9.798531459,13.32897584,-52.95517167,3,0,2.472207688,1,0.666666667
3,3.055753747,6.405714741,-47.61095188,2,1,2.666682142,1,0.925925926
1,7.95347507,8.108386659,-23.51152233,4,2,2.601009642,1,0.666666667
1,3.775738206,1.6097786,-21.11528253,3,2,2.755760557,1,0.925925926
1,2.401557231,2.651002388,-88.65149823,2,0,2.57396941,1,0.666666667
1,4.45454625,13.09666398,-78.50887922,1,0,2.522791634,1,0.666666667
2,5.659422089,12.23746584,-25.99473803,2,0,2.654381994,1,0.925925926
1,1.934629372,14.89260195,-49.15449163,1,1,2.627879381,1,0.925925926
3,7.657265728,11.37554044,-48.22002501,2,1,2.568938522,1,0.666666667
1,9.118447188,9.187109456,-80.37966829,1,2,2.509012206,1,0.666666667
2,11.94521057,10.58597038,-57.9054959,4,1,2.421669871,1,0.666666667
1,1.333871832,2.988998029,-71.01741084,4,0,2.560046599,1,0.666666667
3,3.386425357,6.433936681,-7.206592645,2,0,2.797774404,1,0.925925926
3,13.52154738,11.57083947,-101.8722986,3,2,2.289501803,1,0.666666667
3,6.73871835,13.27216308,-86.13038495,2,0,2.432789903,1,0.666666667
1,2.947794949,1.482762426,-105.3936959,2,0,2.524382107,1,0.666666667
2,4.631211943,9.43314105,-38.77917703,2,2,2.650092547,1,0.925925926
3,8.804796754,3.916980807,-7.578233199,2,0,2.767521447,1,0.925925926
2,8.201229143,1.416295122,-137.3722089,4,0,2.285917394,1,0.666666667
3,11.24691743,5.383212499,-59.30172786,1,1,2.596026275,1,0.666666667
0,12.10088877,12.22660065,-73.29003659,3,1,2.392424984,1,0.666666667
1,12.64516977,11.03557477,-103.7153757,1,2,2.377474636,1,0.666666667
3,10.45562573,2.477698428,-89.80657579,4,1,2.411311506,1,0.666666667
3,12.98303826,9.841839102,-97.27949684,1,2,2.407486237,1,0.666666667
2,3.133595811,7.426025829,-1.365975499,3,1,2.769850532,1,0.925925926
1,4.228235838,9.706720752,-92.54398281,3,1,2.432170491,1,0.666666667
1,6.355185966,14.68541022,-136.9552254,1,2,2.29307662,1,0.666666667
0,9.718701612,10.29440485,-83.77145229,3,2,2.400630761,1,0.666666667
1,5.415680676,6.566210196,-8.890471789,3,0,2.730546185,1,0.925925926
1,2.55004257,3.596247383,-103.8211884,4,1,2.432466473,1,0.666666667
2,14.98480084,1.280335593,-37.02606977,3,2,2.593928403,1,0.666666667
0,12.41384991,5.418823717,-140.7039256,3,1,2.232660178,1,0.666666667
1,9.26709497,6.318511161,-132.6803687,3,2,2.281876043,1,0.666666667
1,13.24936904,4.901473797,-99.8567791,4,2,2.325635641,1,0.666666667
1,13.93849026,8.069337525,-8.921590406,1,0,2.710183087,1,0.925925926
3,11.86284909,8.000223068,-87.08832878,1,2,2.471074849,1,0.666666667
1,14.53592117,2.948742307,-35.71875612,4,1,2.546090845,1,0.666666667
1,7.657347416,13.27434493,-45.25986263,4,1,2.479816868,1,0.666666667
2,6.738099914,8.021678037,-96.14655047,2,1,2.451913719,1,0.666666667
0,13.69246997,11.41122169,-19.07969301,1,0,2.645364107,1,0.925925926
3,13.04525927,10.21896594,-53.35125108,1,2,2.549520244,1,0.666666667
2,2.765660569,7.729592808,-84.9392075,4,1,2.451916775,1,0.666666667
0,5.853509953,5.95799369,-21.19251586,2,1,2.731243244,1,0.925925926
3,5.38737981,2.267120874,-79.1156627,2,1,2.579736117,1,0.666666667
2,4.463815373,6.937554093,-22.15000081,3,1,2.692152969,1,0.925925926
0,8.667445237,9.088756288,-112.3554063,3,1,2.327919964,1,0.666666667
2,1.684964204,9.025474318,-125.3082001,1,1,2.435201614,1,0.666666667
2,2.413296786,11.90651392,-65.19905445,3,2,2.519471711,1,0.666666667
0,13.16903309,4.992271395,-2.764876673,3,0,2.6891707,1,0.925925926
3,10.56179875,6.48556836,-10.79589327,1,0,2.753540018,1,0.925925926
0,11.53018627,9.025941522,-114.1082766,4,0,2.2540778,1,0.666666667
3,5.733130642,13.13952572,-26.47203685,2,1,2.643033314,1,0.925925926
0,1.413600224,14.45383538,-44.98092033,1,2,2.651389243,1,0.925925926
3,9.46224161,10.87551644,-86.19740736,1,2,2.469297728,1,0.666666667
2,1.436882999,10.66249003,-32.13136483,1,0,2.73190172,1,0.925925926
0,9.142121021,13.24877216,-135.9612367,2,2,2.242886946,1,0.666666667
3,13.19882685,11.36470022,-107.4734106,3,2,2.276120027,1,0.666666667
3,12.04185905,8.140078538,-13.94345699,2,0,2.671702434,1,0.925925926
0,10.68280845,14.43227183,-83.30888974,3,1,2.351152898,1,0.666666667
0,14.63919135,11.11729855,-134.6786966,3,0,2.173506112,1,0.666666667
3,2.129724008,12.84899085,-5.934532894,1,0,2.790431075,1,0.925925926
0,5.892657695,6.48951384,-13.83556948,1,2,2.79005972,1,0.925925926
2,9.942648007,11.97825432,-105.1594333,3,0,2.310259532,1,0.666666667
3,5.580008412,14.10359294,-22.72961386,2,0,2.647398607,1,0.925925926
1,13.24525402,5.74560083,-13.70076691,3,0,2.644422229,1,0.925925926
3,1.597646961,2.859153278,-5.304948931,2,2,2.857748835,1,0.925925926
2,4.99620704,14.15228377,-81.48206123,1,2,2.496908221,1,0.666666667
1,10.73120546,7.616810649,-71.06973103,1,0,2.539620736,1,0.666666667
0,1.081084607,5.504178923,-81.02934719,3,2,2.544049541,1,0.666666667
3,14.35065924,10.77715742,-131.3793399,1,0,2.2707907,1,0.666666667
2,2.610727223,10.57426388,-44.19773013,4,0,2.560824322,1,0.666666667
3,14.67461509,12.69762516,-11.84137692,2,0,2.606806341,1,0.925925926
2,1.763971559,6.173992967,-59.47922834,2,2,2.64235626,1,0.925925926
0,13.61542885,3.637961543,-56.50377859,2,2,2.559120167,1,0.666666667
1,11.87213307,14.24257444,-136.8929384,1,2,2.24254313,1,0.666666667
1,4.956129381,9.677850051,-55.65144687,3,1,2.548155383,1,0.666666667
2,11.00335227,7.575854094,-105.8050401,1,2,2.421524469,1,0.666666667
3,11.46189052,2.321695543,-126.1534338,1,2,2.401652693,1,0.666666667
3,10.4173427,5.189373933,-3.014405308,2,1,2.753884816,1,0.925925926
0,3.719870916,3.117815809,-1.291523051,1,1,2.887318056,1,0.925925926
0,5.70788881,5.75149567,-128.8639308,3,2,2.335859719,1,0.666666667
0,4.51656687,7.471947288,-41.2232049,4,2,2.582704175,1,0.666666667
3,6.201745896,8.084576274,-123.9027191,4,0,2.284127715,1,0.666666667
1,3.799479388,8.20613861,-103.502425,2,1,2.454935737,1,0.666666667
2,14.3467123,6.068776987,-115.9887495,1,2,2.369215942,1,0.666666667
0,2.800188136,10.2140092,-61.30651643,4,2,2.505502972,1,0.666666667
3,3.908282096,5.972264749,-53.4258316,2,2,2.643108426,1,0.925925926
3,7.255107591,7.661347687,-33.92542978,4,0,2.577750681,1,0.666666667
2,14.56861913,2.135019367,-99.34458301,4,2,2.341815005,1,0.666666667
0,12.98972287,8.320224391,-45.82715427,2,0,2.554143346,1,0.666666667
2,5.571704294,3.782364464,-21.00062587,2,0,2.756457226,1,0.925925926
1,7.716512155,12.51879557,-70.89624133,4,1,2.401326118,1,0.666666667
0,9.212401055,4.498765035,-22.57625505,2,2,2.707634156,1,0.925925926
2,5.117856137,14.93164618,-52.68294345,3,1,2.503895165,1,0.666666667
1,13.50025982,12.25119555,-119.8944529,3,1,2.22283727,1,0.666666667
0,13.75330544,10.42859607,-35.39267247,2,1,2.56020541,1,0.666666667
2,4.078707293,13.91717759,-78.73715227,3,2,2.437583977,1,0.666666667
1,8.072311668,2.781527451,-4.412284823,2,0,2.796753993,1,0.925925926
1,7.812785672,1.860535094,-40.42672521,2,1,2.688511042,1,0.925925926
2,12.17832055,8.705347166,-138.4125483,4,1,2.169788162,1,0.666666667
1,14.80592183,14.08044133,-128.9300709,3,1,2.161369465,1,0.666666667
3,6.326515055,12.26269986,-41.15201454,2,2,2.596934469,1,0.666666667
0,4.079406849,11.10487634,-24.50962777,3,0,2.646458409,1,0.925925926
1,13.98014232,5.3732561,-10.16637482,1,2,2.7325781,1,0.925925926
1,11.59903909,5.796909065,-139.3049302,1,0,2.321690751,1,0.666666667
2,14.25142483,2.115717884,-140.2679551,3,1,2.248768722,1,0.666666667
