distance_patient_clinic,distance_staff_patient,time_margin,workload,language,wheelchair,cost,fitness_score,label
11.98800229,7.790024246,39.37074394,8,Malay,FALSE,1.830138397,2.169861603,0
13.32470096,6.559594219,41.27034151,8,Malay,FALSE,1.894521002,2.105478998,0
12.80215655,7.097508375,28.65102306,8,English,FALSE,1.474030751,2.525969249,0
10.84872883,8.797462915,51.49833956,8,Mandarin,TRUE,2.233073236,1.766926764,0
13.43830577,6.235934148,8.798853356,9,English,TRUE,0.850037511,3.149962489,0
12.32690313,5.170611923,45.50481279,9,English,FALSE,2.051802243,1.948197757,0
10.567283,6.284944089,7.91926074,9,English,TRUE,0.792497629,3.207502371,0
10.09226051,9.607006585,9.414266306,9,English,FALSE,0.870801548,3.129198452,0
13.13211634,5.090126166,12.089225,8,Mandarin,TRUE,0.905196592,3.094803408,0
13.09323002,5.644698248,39.66460368,9,Mandarin,FALSE,1.869532739,2.130467261,0
14.10235153,5.325403052,38.34075203,8,Malay,FALSE,1.792302613,2.207697387,0
13.81216728,6.884634774,26.753183,8,Malay,TRUE,1.418740787,2.581259213,0
14.38751826,8.238739372,18.86785167,9,English,TRUE,1.215190965,2.784809035,0
11.46209228,9.551720816,36.76632664,9,Mandarin,FALSE,1.795682352,2.204317648,0
12.06586571,8.970333418,8.651335628,8,Malay,FALSE,0.818739846,3.181260154,0
10.30962302,6.253529565,37.71954129,9,English,FALSE,1.782949569,2.217050431,0
12.05673961,8.174199714,0.717110305,9,English,TRUE,0.58621307,3.41378693,0
11.09882885,8.319223118,8.668136457,8,Malay,TRUE,0.803118402,3.196881598,0
14.02658572,5.45256236,42.47557068,9,Mandarin,FALSE,1.970643837,2.029356163,0
13.28133344,7.135671227,52.43820201,8,Malay,TRUE,2.272110114,1.727889886,0
13.90845252,6.556249686,4.53600224,8,Malay,TRUE,0.675847097,3.324152903,0
12.96241663,5.785569666,38.32602392,8,Mandarin,FALSE,1.785013994,2.214986006,0
12.9896855,5.293358255,3.714353117,9,Malay,FALSE,0.666642208,3.333357792,0
11.17612465,5.135678865,52.73817894,8,English,FALSE,2.241057333,1.758942667,0
13.34910799,9.293643247,23.49989618,9,Malay,FALSE,1.369757385,2.630242615,0
10.71985038,6.653212265,44.47055846,9,Mandarin,FALSE,2.016082575,1.983917425,0
11.37921069,7.465370904,10.36512867,9,Mandarin,TRUE,0.893950105,3.106049895,0
10.89973791,6.458161536,51.68102202,8,Malay,FALSE,2.216279728,1.783720272,0
14.74758183,5.829279316,25.75022353,8,Malay,TRUE,1.384109396,2.615890604,0
14.49043614,6.30650168,12.53143454,9,Malay,FALSE,0.985683863,3.014316137,0
14.37418038,5.849930477,34.34695182,8,English,FALSE,1.667139502,2.332860498,0
14.80086667,8.789387708,17.28968147,8,Mandarin,TRUE,1.132225259,2.867774741,0
13.06297087,9.537568564,17.22301409,8,English,TRUE,1.120105864,2.879894136,0
14.47348928,7.172508197,6.87272294,8,English,TRUE,0.765550739,3.234449261,0
11.45929166,9.114621624,12.83385343,9,English,TRUE,0.993534247,3.006465753,0
11.92378972,7.12893455,47.8718101,8,Mandarin,FALSE,2.106254246,1.893745754,0
12.33483001,7.233909001,31.41471422,8,Mandarin,TRUE,1.562844531,2.437155469,0
10.44702483,7.425578366,21.2963747,8,English,TRUE,1.208605189,2.791394811,0
14.12346634,9.101181609,55.76238786,9,Mandarin,TRUE,2.450992742,1.549007258,0
10.59587881,9.681623542,47.84325401,9,Mandarin,TRUE,2.157550157,1.842449843,0
13.99826637,8.722215558,18.61632993,8,Mandarin,TRUE,1.16774915,2.83225085,0
14.61128374,9.442216524,6.643953079,8,Malay,FALSE,0.782000105,3.217999895,0
12.83915433,8.213628355,11.06050876,9,Mandarin,TRUE,0.939211452,3.060788548,0
10.82950768,9.196286848,40.51011707,9,Mandarin,TRUE,1.910595181,2.089404819,0
12.18353058,7.784118378,33.78400149,9,Mandarin,TRUE,1.685809873,2.314190127,0
10.69426736,8.86352905,58.84666204,9,English,TRUE,2.517133365,1.482866635,0
10.59518966,8.526257619,0.80963896,8,Malay,FALSE,0.538202438,3.461797562,0
13.78039225,8.74631019,52.60759542,8,Malay,FALSE,2.298853539,1.701146461,0
11.96518379,6.171883272,0.856152569,9,English,FALSE,0.56990909,3.43009091,0
10.00064476,5.768755038,25.48555388,8,Mandarin,TRUE,1.327212461,2.672787539,0
10.24232224,8.265147617,54.99532219,9,Mandarin,FALSE,2.378252105,1.621747895,0
14.08876794,7.414436245,39.50492454,9,Malay,FALSE,1.89186286,2.10813714,0
13.09849119,8.82330031,34.99798018,8,Mandarin,FALSE,1.705817254,2.294182746,0
14.22257101,5.732521656,18.80995834,9,Malay,TRUE,1.186549538,2.813450462,0
11.36835737,9.738463093,57.96765061,8,English,TRUE,2.463323225,1.536676775,0
11.57160615,8.52018559,10.09347338,8,Malay,FALSE,0.85736703,3.14263297,0
13.08435851,5.114945251,16.19325132,8,Malay,FALSE,1.041768081,2.958231919,0
13.32576747,7.882669259,27.17734382,8,Malay,TRUE,1.437995828,2.562004172,0
10.13258396,6.563099894,7.577949337,8,Malay,TRUE,0.73955515,3.26044485,0
14.5360747,6.373380479,25.41283558,9,Malay,TRUE,1.416189071,2.583810929,0
13.99581544,9.510823377,2.360578527,8,English,TRUE,0.633752339,3.366247661,0
10.65931587,9.179743064,55.44712593,9,Mandarin,FALSE,2.40662812,1.59337188,0
10.05161303,5.047768019,19.32834816,8,Mandarin,FALSE,1.115272083,2.884727917,0
13.84582382,5.908357051,38.0281549,8,Malay,FALSE,1.785146972,2.214853028,0
14.51439539,8.597659189,52.23162431,9,Mandarin,FALSE,2.332174689,1.667825311,0
11.61052573,9.240953144,49.09957239,8,Malay,FALSE,2.165167202,1.834832798,0
11.60401117,8.588018877,52.40344653,8,Mandarin,FALSE,2.268701852,1.731298148,0
12.57309311,7.626520397,43.21851894,8,Mandarin,TRUE,1.962613433,2.037386567,0
13.3727818,9.92288584,11.62462993,9,Mandarin,FALSE,0.980444341,3.019555659,0
13.23834755,8.986398172,21.9929125,8,Mandarin,FALSE,1.275344541,2.724655459,0
13.76316181,7.339641581,30.72190304,8,English,TRUE,1.555091468,2.444908532,0
10.56992104,7.91738243,20.21702108,9,Malay,FALSE,1.218773737,2.781226263,0
12.59907574,5.224095053,57.31403593,9,Malay,TRUE,2.448699572,1.551300428,0
12.53164679,9.823676701,48.41021711,9,English,FALSE,2.197227139,1.802772861,0
14.74926854,6.813693749,47.93710003,8,English,FALSE,2.133532957,1.866467043,0
14.59125849,8.307595139,21.6663188,8,English,TRUE,1.271199163,2.728800837,0
13.7516109,8.334751128,45.29030993,8,English,TRUE,2.050540618,1.949459382,0
14.38457361,5.284710164,36.84315914,8,English,TRUE,1.744798142,2.255201858,0
13.72810817,6.329264371,22.51286594,8,Malay,FALSE,1.27100259,2.72899741,0
13.60241109,8.280960263,18.49679502,8,English,FALSE,1.155393547,2.844606453,0
11.07854641,9.560787582,47.33011888,8,Malay,TRUE,2.104063969,1.895936031,0
13.08626287,8.893165174,35.80799948,8,Malay,TRUE,1.733394263,2.266605737,0
14.58031101,7.900692118,2.219723172,8,Mandarin,FALSE,0.618800804,3.381199196,0
13.75071978,6.162423062,1.301942638,8,Mandarin,TRUE,0.562529516,3.437470484,0
13.02361382,9.744212724,50.51823985,8,Mandarin,TRUE,2.231619594,1.768380406,0
11.29087781,7.018341909,5.389152544,8,English,TRUE,0.682730615,3.317269385,0
13.3932048,5.74952505,31.16170612,8,English,TRUE,1.550150836,2.449849164,0
11.73529817,5.108194326,36.51982851,9,Mandarin,TRUE,1.745762542,2.254237458,0
10.32616931,9.750754783,54.95772735,8,English,FALSE,2.352693486,1.647306514,0
11.19675733,8.889576939,30.87158218,9,Mandarin,FALSE,1.589916082,2.410083918,0
11.94616538,6.081921597,11.64172777,8,Malay,TRUE,0.888338462,3.111661538,0
14.98333717,5.708885002,15.6402314,9,Malay,TRUE,1.088263268,2.911736732,0
13.80058402,9.797389398,2.931361307,9,Malay,TRUE,0.693691778,3.306308222,0
11.39782927,6.203957405,13.32344227,9,Malay,FALSE,0.980132609,3.019867391,0
13.81194916,7.309684774,48.90841292,8,Mandarin,FALSE,2.16149677,1.83850323,0
11.78820593,8.054267641,45.41271675,9,Malay,FALSE,2.072181961,1.927818039,0
13.03956563,5.311902058,4.916572434,9,Malay,FALSE,0.707400425,3.292599575,0
13.82340364,6.722166227,28.77585054,9,English,FALSE,1.524650717,2.475349283,0
13.70417472,9.718200868,18.10935895,9,Malay,TRUE,1.197869054,2.802130946,0
10.70016588,8.501738275,38.99692599,8,Malay,FALSE,1.811916575,2.188083425,0
14.12769219,6.838926169,57.68043262,9,Mandarin,TRUE,2.492347271,1.507652729,0
14.61468941,8.958650999,37.84120539,8,English,TRUE,1.817106917,2.182893083,0
11.16710318,9.185934065,44.74197296,8,English,TRUE,2.014929471,1.985070529,0
11.64708062,5.758896757,23.88769138,9,English,FALSE,1.330316153,2.669683847,0
14.69098727,7.932972148,1.961267345,8,English,TRUE,0.611615172,3.388384828,0
14.91838037,6.833773003,25.08592578,9,Mandarin,TRUE,1.41371906,2.58628094,0
12.26749931,7.534315368,30.64773518,8,Mandarin,FALSE,1.539609319,2.460390681,0
10.17268749,7.345314868,29.56079779,8,Mandarin,TRUE,1.48053995,2.51946005,0
14.66445582,7.519120135,14.01258524,8,Malay,FALSE,1.008921934,2.991078066,0
10.12696367,7.609740187,28.4995602,9,English,FALSE,1.487352379,2.512647621,0
11.65104715,5.346282092,43.07956968,8,English,TRUE,1.925958948,2.074041052,0
10.44844948,5.888471728,18.68859104,8,Mandarin,TRUE,1.106322247,2.893677753,0
12.55872208,7.830987862,38.04016006,8,English,TRUE,1.791902435,2.208097565,0
10.18786422,9.680174322,9.194046031,9,Malay,TRUE,0.865148586,3.134851414,0
11.12704589,8.732579177,16.68276996,9,English,TRUE,1.114688583,2.885311417,0
12.29421929,6.193215817,53.03567461,9,Malay,FALSE,2.312730171,1.687269829,0
10.37084961,6.808590403,37.59734207,8,English,FALSE,1.745039136,2.254960864,0
12.40211677,6.676900527,5.150370345,9,English,TRUE,0.722469184,3.277530816,0
11.32557007,8.847583376,15.87820915,8,Mandarin,FALSE,1.051005173,2.948994827,0
11.33456781,9.86098417,59.63767286,8,Malay,TRUE,2.519877948,1.480122052,0
14.68517304,6.777028942,16.20629112,8,English,TRUE,1.074831724,2.925168276,0
13.45114619,5.07380348,34.83053756,9,English,TRUE,1.706267415,2.293732585,0
14.64740046,9.68441226,33.0208385,8,Mandarin,FALSE,1.664012744,2.335987256,0
12.87844933,8.76614076,24.14181349,9,Malay,TRUE,1.381173017,2.618826983,0
14.53586157,9.171778459,2.026666683,9,Malay,TRUE,0.664631956,3.335368044,0
14.1871406,6.043403782,17.06021715,8,Mandarin,FALSE,1.090979349,2.909020651,0
14.98921564,8.228286334,57.20095511,8,English,TRUE,2.458873523,1.541126477,0
12.51551751,6.163543489,1.151455431,8,Malay,FALSE,0.545172458,3.454827542,0
13.48063062,5.058086511,42.94101011,8,Mandarin,TRUE,1.936754175,2.063245825,0
10.80334574,5.785332182,53.56497748,8,Mandarin,TRUE,2.271386029,1.728613971,0
14.69746028,9.614035232,45.74319769,9,Mandarin,FALSE,2.127888211,1.872111789,0
11.99373772,6.076598847,19.39497418,9,Mandarin,TRUE,1.187202505,2.812797495,0
14.58316711,7.925710748,31.22807312,9,Mandarin,FALSE,1.626024549,2.373975451,0
10.50356311,9.840066122,52.05285101,8,English,TRUE,2.258531326,1.741468674,0
12.57627244,5.37843162,58.52746367,8,Malay,FALSE,2.450462496,1.549537504,0
10.00700232,9.039685719,5.821744094,8,Mandarin,FALSE,0.704525017,3.295474983,0
12.08009164,7.987784603,7.460987815,9,English,FALSE,0.809378356,3.190621644,0
10.41591927,6.616999069,57.34863583,8,English,TRUE,2.401950378,1.598049622,0
12.24589827,6.821272767,52.35746522,9,Mandarin,TRUE,2.295920551,1.704079449,0
12.77897403,5.135913744,12.66451381,9,Malay,FALSE,0.961299338,3.038700662,0
14.26135784,6.279176185,58.20624322,8,Mandarin,FALSE,2.465613448,1.534386552,0
11.47716235,7.117002726,12.54012192,9,Mandarin,FALSE,0.963945715,3.036054285,0
12.83404251,8.584567848,5.310916036,8,Malay,FALSE,0.711216638,3.288783362,0
10.33228408,6.373892208,40.91314044,8,Mandarin,TRUE,1.850833111,2.149166889,0
14.56752478,7.901550447,32.38776097,9,English,TRUE,1.664282784,2.335717216,0
12.25865379,8.658439091,14.37990168,8,English,FALSE,1.008500985,2.991499015,0
11.26295015,8.492654432,55.69667046,8,Malay,FALSE,2.374111728,1.625888272,0
12.31615425,7.95145757,24.25439272,8,Malay,FALSE,1.331155875,2.668844125,0
12.40752997,7.900956785,24.17439541,8,Mandarin,TRUE,1.328898048,2.671101952,0
13.71648193,8.606054528,37.90955113,8,English,TRUE,1.806877069,2.193122931,0
14.87287026,6.67755881,13.84770268,8,English,TRUE,0.99709438,3.00290562,0
10.93071586,7.251074512,35.21085033,8,Mandarin,FALSE,1.675512915,2.324487085,0
10.27246724,9.830834299,21.83910886,9,Malay,FALSE,1.289003311,2.710996689,0
13.27853624,8.343009268,41.70053005,8,English,TRUE,1.926233123,2.073766877,0
14.42289212,7.599460984,14.86244813,8,English,FALSE,1.035638469,2.964361531,0
12.82520828,7.891560414,11.12771535,9,Mandarin,TRUE,0.938091532,3.061908468,0
10.39934987,5.522143931,14.98882582,9,Malay,TRUE,1.018842465,2.981157535,0
12.10887448,7.959943779,56.15608959,8,Mandarin,TRUE,2.392557836,1.607442164,0
13.27366383,9.182494843,50.95373557,8,English,FALSE,2.243019439,1.756980561,0
11.64023838,7.618078445,49.73390365,8,Mandarin,TRUE,2.170379957,1.829620043,0
14.22453481,5.884488775,46.84167978,9,Mandarin,FALSE,2.122479562,1.877520438,0
11.12346794,7.241049562,38.21704334,8,Malay,FALSE,1.77754662,2.22245338,0
11.82247346,6.390118848,5.903953433,8,Mandarin,TRUE,0.698924371,3.301075629,0
14.58216267,6.798704182,19.47911515,9,English,FALSE,1.223112507,2.776887493,0
12.86774895,6.125044996,33.71212313,9,English,FALSE,1.673665377,2.326334623,0
10.03117518,6.669556529,6.344983607,9,Malay,FALSE,0.738506771,3.261493229,0
11.22010666,9.108491596,1.806983118,8,Mandarin,FALSE,0.583518753,3.416481247,0
13.76658097,8.788530823,5.605713033,8,Malay,FALSE,0.732408219,3.267591781,0
10.26024102,7.452695577,6.484178702,8,Mandarin,FALSE,0.713268656,3.286731344,0
14.96528055,8.912509177,6.572303326,9,Malay,TRUE,0.817854675,3.182145325,0
14.48952985,9.87782592,11.4103335,8,Mandarin,TRUE,0.944018008,3.055981992,0
11.11913408,7.030722533,29.94579912,8,Malay,FALSE,1.49969187,2.50030813,0
14.47752417,9.899935955,17.1270386,8,Mandarin,FALSE,1.134675888,2.865324112,0
13.49736771,6.229530748,51.60795008,9,English,FALSE,2.277533987,1.722466013,0
12.12675403,9.772689091,52.56831485,8,Mandarin,TRUE,2.291271593,1.708728407,0
10.98058744,9.322168942,55.21498525,9,Mandarin,TRUE,2.403527072,1.596472928,0
11.00105714,5.995654797,28.2695483,9,Mandarin,TRUE,1.472285396,2.527714604,0
12.97037189,6.749217515,46.4425079,9,Malay,TRUE,2.105279491,1.894720509,0
12.08030647,8.539605427,35.45896892,9,English,TRUE,1.748164749,2.251835251,0
12.97602921,5.958105416,8.662355638,9,Malay,TRUE,0.838086534,3.161913466,0
11.65127779,7.953532667,38.14191607,9,English,TRUE,1.827445307,2.172554693,0
11.15037258,7.674035645,50.22126214,8,Malay,TRUE,2.182286154,1.817713846,0
14.18277813,6.45937041,20.87644061,9,Mandarin,FALSE,1.262302839,2.737697161,0
14.60021774,6.502667199,44.80051962,9,Mandarin,FALSE,2.064379503,1.935620497,0
13.52628603,7.581541353,46.4710348,8,Malay,FALSE,2.080112767,1.919887233,0
10.80794442,6.499247008,38.61499954,9,Mandarin,TRUE,1.820238566,2.179761434,0
10.4615521,5.901273478,52.99645773,8,Malay,TRUE,2.250176847,1.749823153,0
12.69541849,8.866793485,8.689281642,9,Malay,TRUE,0.865264841,3.134735159,0
12.75176098,7.908807986,50.60499847,8,English,FALSE,2.213438972,1.786561028,0
13.19620815,7.188180203,36.64386414,8,Mandarin,FALSE,1.745306021,2.254693979,0
14.53087711,5.906237924,51.33973783,9,Mandarin,TRUE,2.275695745,1.724304255,0
13.23396923,7.971827389,31.96065728,8,Mandarin,FALSE,1.597413209,2.402586791,0
14.58073225,8.143032949,19.67775218,8,Malay,FALSE,1.203162725,2.796837275,0
10.58848737,7.398778106,53.83161939,8,English,TRUE,2.294259968,1.705740032,0
13.54623764,6.863697063,52.64421558,9,Mandarin,FALSE,2.318906533,1.681093467,0
14.63720646,9.33623366,16.06065942,9,Malay,FALSE,1.135089715,2.864910285,0
12.31402889,8.524049036,44.64649326,8,Mandarin,TRUE,2.016597221,1.983402779,0
14.8376016,6.780857165,5.477682545,9,English,FALSE,0.758774006,3.241225994,0
12.76256626,7.965452245,5.158676059,8,Malay,TRUE,0.699236054,3.300763946,0
14.71487077,6.168655676,30.6842673,9,Malay,TRUE,1.591644174,2.408355826,0
13.74259107,5.05734983,2.145695461,8,Malay,FALSE,0.579522591,3.420477409,0
12.28880483,9.344236522,26.02518514,8,Malay,TRUE,1.403836585,2.596163415,0
10.17145701,9.094445139,47.44485713,9,English,TRUE,2.134154259,1.865845741,0
13.28695872,8.19701598,53.36842042,8,Malay,FALSE,2.313787094,1.686212906,0
11.27139305,9.056568162,15.28688594,8,Malay,TRUE,1.032842477,2.967157523,0
11.44327617,8.904113044,4.618816,8,Malay,FALSE,0.677434425,3.322565575,0
10.09891986,9.301281151,37.8392635,8,English,FALSE,1.775310793,2.224689207,0
12.78826225,9.459320126,15.88997047,9,Mandarin,FALSE,1.112141506,2.887858494,0
11.44647181,9.09401622,1.406890753,9,Mandarin,TRUE,0.612301239,3.387698761,0
14.91194215,9.258743557,7.871878751,9,English,TRUE,0.864102815,3.135897185,0
13.74503838,7.508478978,56.3013449,8,English,TRUE,2.40924667,1.59075333,0
11.7874364,8.540037182,52.5045787,8,Malay,TRUE,2.273427359,1.726572641,0
11.472243,6.666233229,49.77704426,8,English,FALSE,2.160619571,1.839380429,0
13.57486634,9.305659373,20.36841244,9,Mandarin,TRUE,1.267752338,2.732247662,0
11.27103904,9.292953181,42.87136408,8,Mandarin,TRUE,1.954685391,2.045314609,0
12.24002929,5.330712395,57.42088687,8,Mandarin,FALSE,2.409736979,1.590263021,0
10.80192667,6.735099237,34.05486583,8,English,FALSE,1.630532453,2.369467547,0
11.27054162,5.857224016,19.98577254,9,English,FALSE,1.197470074,2.802529926,0
10.49192655,5.678999679,47.95976605,9,Malay,TRUE,2.120368131,1.879631869,0
12.13573923,7.074463869,25.82024868,9,Malay,TRUE,1.412776987,2.587223013,0
14.63391434,8.128306986,34.64062151,8,Malay,TRUE,1.702309597,2.297690403,0
10.50430126,6.718628961,32.47268043,8,Malay,TRUE,1.574651983,2.425348017,0
12.18665327,6.546074846,13.04507128,9,Malay,TRUE,0.982162991,3.017837009,0
11.49161263,5.472287961,0.040044854,8,English,TRUE,0.490973834,3.509026166,0
11.81481974,6.914598946,59.93016309,9,Mandarin,TRUE,2.54496629,1.45503371,0
13.85742912,7.354888534,25.00990638,9,Malay,FALSE,1.405786723,2.594213277,0
12.17521576,6.993529957,17.0289883,9,Malay,FALSE,1.1193204,2.8806796,0
13.25196646,8.400421612,45.95289641,8,Mandarin,TRUE,2.068287094,1.931712906,0
14.86098724,6.440790652,35.55148276,9,Mandarin,TRUE,1.758067204,2.241932796,0
13.08230386,8.580213252,52.8275927,9,Mandarin,FALSE,2.337544928,1.662455072,0
11.68694383,9.413846528,46.86606057,8,Mandarin,TRUE,2.093209923,1.906790077,0
11.9882785,7.956201495,16.90615583,9,English,TRUE,1.122983328,2.877016672,0
13.47954552,6.943388286,35.53465574,9,Mandarin,TRUE,1.748717863,2.251282137,0
13.47167045,5.898464421,30.16211728,8,Malay,TRUE,1.519105258,2.480894742,0
11.84051427,9.662118636,57.30502004,8,Mandarin,TRUE,2.445193664,1.554806336,0
13.62233759,8.759278074,14.37420832,9,Malay,TRUE,1.062956434,2.937043566,0
12.75287927,6.232205574,17.03006927,9,English,FALSE,1.117519824,2.882480176,0
14.90210189,5.753173928,55.22569241,8,Malay,FALSE,2.367409172,1.632590828,0
14.54045539,5.246551064,27.4686514,9,English,TRUE,1.473491778,2.526508222,0
14.11926544,5.952764888,27.43527048,8,Malay,FALSE,1.435229319,2.564770681,0
10.17167222,8.661876101,52.09251594,8,English,TRUE,2.244752681,1.755247319,0
11.90217294,8.147667959,17.76303223,9,Mandarin,FALSE,1.152599483,2.847400517,0
12.86645587,9.837183255,41.81385838,9,English,FALSE,1.980831671,2.019168329,0
12.60808104,6.609854788,43.2913844,8,Mandarin,FALSE,1.955225505,2.044774495,0
13.81782844,8.933000961,26.5439008,9,English,FALSE,1.472304987,2.527695013,0
14.54541918,5.602294773,20.03763103,9,Mandarin,TRUE,1.229398174,2.770601826,0
13.93571476,7.812913489,44.79933828,8,English,FALSE,2.030797559,1.969202441,0
11.10100549,7.333953861,15.3554257,9,Malay,TRUE,1.056197117,2.943802883,0
12.42806089,9.190997248,49.15859425,8,Malay,FALSE,2.17481039,1.82518961,0
11.96805805,8.508016159,24.98468845,9,Malay,FALSE,1.39758369,2.60241631,0
13.83100316,5.971576901,1.102639144,9,Mandarin,TRUE,0.594780439,3.405219561,0
14.47562011,9.919422321,34.15626923,8,Malay,FALSE,1.702492732,2.297507268,0
11.43413879,9.115716732,11.66506651,8,Malay,TRUE,0.914334106,3.085665894,0
12.44454923,6.773151944,27.99391353,9,English,TRUE,1.485307463,2.514692537,0
13.65959209,9.130151274,48.50012828,9,Malay,TRUE,2.204568376,1.795431624,0
10.24976486,9.784553212,11.40078303,8,Mandarin,FALSE,0.900369282,3.099630718,0
14.81535935,9.451409697,12.48676944,8,Mandarin,TRUE,0.978893338,3.021106662,0
13.99981976,7.781049964,28.43075913,9,English,FALSE,1.525500668,2.474499332,0
12.71383222,7.88573914,28.59006808,8,Mandarin,FALSE,1.478997983,2.521002017,0
13.89325246,5.532993897,27.22019569,8,Mandarin,FALSE,1.42160232,2.57839768,0
14.1817899,5.823532635,41.66957867,8,English,TRUE,1.909039181,2.090960819,0
12.46917658,9.913043193,16.14587658,8,Malay,TRUE,1.082018084,2.917981916,0
12.20035841,8.848950856,15.63166809,8,English,TRUE,1.051548696,2.948451304,0
14.18851735,5.127535014,1.34166557,8,English,TRUE,0.557882709,3.442117291,0
14.29835997,7.737713991,22.90408107,8,Malay,TRUE,1.303830109,2.696169891,0
10.61813763,6.726484317,11.74639248,8,English,FALSE,0.884992635,3.115007365,0
14.53921044,6.557564744,35.49589896,9,Mandarin,FALSE,1.754164384,2.245835616,0
11.38396985,7.78301897,10.87024138,8,English,FALSE,0.874011268,3.125988732,0
13.33583698,6.600754067,53.67186312,9,Malay,TRUE,2.348428015,1.651571985,0
13.54655224,6.257772725,50.94085934,9,Malay,FALSE,2.256071894,1.743928106,0
11.39861815,9.689079534,45.91019543,8,English,FALSE,2.061216825,1.938783175,0
11.52088039,5.199286025,48.51145115,9,Malay,FALSE,2.144250036,1.855749964,0
13.53150335,7.180855016,57.57499608,8,English,TRUE,2.44629012,1.55370988,0
10.87537991,7.55593053,19.18853643,9,Mandarin,TRUE,1.183930985,2.816069015,0
14.29206668,7.199758941,58.79155206,9,Mandarin,TRUE,2.534636658,1.465363342,0
11.11447708,8.28625619,53.43135994,8,Malay,TRUE,2.295052664,1.704947336,0
11.75586229,5.128380095,21.71352538,8,Malay,TRUE,1.212626603,2.787373397,0
11.33329219,9.424992208,51.84443406,9,English,TRUE,2.295730646,1.704269354,0
11.22648944,7.501061186,53.83828777,9,Mandarin,TRUE,2.341885099,1.658114901,0
14.89433118,7.768372259,2.165298759,9,Malay,FALSE,0.65880366,3.34119634,0
11.26662236,7.313855426,52.55774216,9,Mandarin,FALSE,2.297729516,1.702270484,0
12.89164517,7.222542607,25.99467646,9,English,TRUE,1.427631093,2.572368907,0
13.72690696,5.933497027,48.68063794,8,Mandarin,FALSE,2.139291971,1.860708029,0
10.20987242,7.521977535,6.669839488,9,English,TRUE,0.759646482,3.240353518,0
14.40785993,7.10673617,10.33122065,8,Malay,FALSE,0.879519983,3.120480017,0
10.76444569,7.340597246,58.72656746,8,Malay,FALSE,2.458602678,1.541397322,0
12.94032884,5.069154404,24.97083087,8,Malay,TRUE,1.332455861,2.667544139,0
13.2056406,5.654467411,47.90732018,8,Malay,FALSE,2.105511753,1.894488247,0
13.1478292,8.815856517,45.01464658,8,English,TRUE,2.040125077,1.959874923,0
13.6672306,7.095519914,47.16295624,9,English,TRUE,2.139726046,1.860273954,0
14.65618779,8.714535048,45.87734285,9,Malay,FALSE,2.12295199,1.87704801,0
14.63444017,5.855556305,54.83757476,9,Malay,TRUE,2.392819123,1.607180877,0
12.89038997,8.491051526,35.55521254,9,Mandarin,FALSE,1.758988166,2.241011834,0
11.84959374,6.44555824,25.52728812,8,English,TRUE,1.353861124,2.646138876,0
11.60752313,8.525608142,55.51379214,8,Mandarin,FALSE,2.371791051,1.628208949,0
14.43343614,5.43391875,21.4171688,8,English,FALSE,1.232579175,2.767420825,0
14.26564338,6.66820735,37.84192732,9,English,FALSE,1.830736085,2.169263915,0
11.47910958,5.596782072,51.31308431,9,Malay,TRUE,2.24119506,1.75880494,0
10.76174896,8.148221039,54.96104452,8,Malay,TRUE,2.341134517,1.658865483,0
14.3057106,6.962990345,56.96580727,8,Mandarin,TRUE,2.431547252,1.568452748,0
13.04174584,5.371384633,39.59596429,9,Malay,TRUE,1.863996781,2.136003219,0
11.56569443,7.631829776,43.21202196,8,Malay,TRUE,1.952375974,2.047624026,0
13.05324425,5.124484999,29.85124179,8,Malay,TRUE,1.496818686,2.503181314,0
10.33098411,9.092388326,17.09354943,9,English,TRUE,1.124018705,2.875981295,0
10.95068378,9.691731508,0.970771531,8,Malay,FALSE,0.558783204,3.441216796,0
12.72894051,9.050353948,13.32244412,8,Malay,TRUE,0.981874415,3.018125585,0
12.69584163,9.757529176,58.79756062,8,English,FALSE,2.504452396,1.495547604,0
11.2333422,9.485558515,48.38290979,8,Mandarin,FALSE,2.139952667,1.860047333,0
14.91044285,9.474652006,28.74215911,8,Malay,FALSE,1.521922919,2.478077081,0
12.06218301,6.227200645,20.61546641,8,Malay,FALSE,1.19007605,2.80992395,0
13.54269054,6.15584415,3.860662314,8,English,FALSE,0.645674091,3.354325909,0
11.29228417,9.047115543,0.608211924,9,Malay,TRUE,0.583667728,3.416332272,0
12.12238687,7.456923363,45.3036345,9,Malay,TRUE,2.065914252,1.934085748,0
14.15611291,9.711562762,59.134402,9,English,FALSE,2.56982349,1.43017651,0
14.24298708,9.486293582,15.22973474,9,Mandarin,FALSE,1.104950631,2.895049369,0
10.67629712,9.465891245,16.47220599,9,English,FALSE,1.110495417,2.889504583,0
11.77334985,6.63059866,56.08049232,9,Malay,TRUE,2.413389229,1.586610771,0
11.01575219,5.664511143,36.1237089,8,Mandarin,TRUE,1.690926263,2.309073737,0
14.45134219,8.389719434,10.42866777,9,English,FALSE,0.936032875,3.063967125,0
13.76930682,7.202884025,2.741190743,8,Malay,FALSE,0.621094933,3.378905067,0
12.8165553,9.669712353,33.81454865,9,Malay,TRUE,1.712014298,2.287985702,0
13.2504203,9.269309536,27.15343662,8,Mandarin,TRUE,1.450311852,2.549688148,0
14.57077394,9.644145184,25.92566351,8,Mandarin,TRUE,1.426337975,2.573662025,0
11.51637738,7.839331309,58.1558582,9,Malay,TRUE,2.492085694,1.507914306,0
